,30_theabductionofsita_part1,27_triballife_part4,30_theabductionofsita,07_gujarat_part6,03_manasa,06_chandi_part8,27_triballife_part1,30_theabductionofsita_part6,23_animalsandbirds_part1,30_theabductionofsita_part7,27_triballife_part2,05_binladen_part7,30_theabductionofsita_part5,23_animalsandbirds_part3,23_animalsandbirds_part2,27_triballife_part3,17_krishna_part1,08_tsunami_part3,03_manasa_part5,11_weddingofthefish_part1,25_tsunami_part1,09_shotopir,28_manasamangal_part3,03_manasa_part4,08_tsunami_part2,03_manasa_part6,28_manasamangal_part1,11_weddingofthefish_part2,01_binladen,11_weddingofthefish_part3,08_tsunami_part1,17_krishna_part3,03_manasa_part3,28_manasamangal_part4,23_animalsandbirds,17_krishna_part4,11_weddingofthefish_part4,28_manasamangal,28_manasamangal_part6,03_manasa_part1,24_communalharmony,24_communalharmony_part1,18_tsunami_part4,19_tsunami_part2,18_tsunami,19_tsunami_part3,26_weddingofthefish_part1,01_binladen_part5,05_binladen-179x1024,24_communalharmony_part2,16_sitaramayana_part4,26_weddingofthefish_part3,19_tsunami_part1,26_weddingofthefish_part2,13_santallife,26_weddingofthefish,16_sitaramayana_part1,01_binladen_part1,04_binladen,26_weddingofthefish_part4,11_weddingofthefish,04_binladen_part5,30_theabductionofsita_part9,09_shotopir_part6,04_binladen_part4,13_santallife_part2,22_fishwedding,09_shotopir_part5,15_victimizationofgirls_part3,09_shotopir_part4,06_chandi_part1,06_chandi,15_victimizationofgirls,27_triballife,04_binladen_part1
0,"[[158. 147. 127. 210. 195.]
 [188. 223. 215. 196. 140.]
 [139.  93.  93.  89.  54.]
 [194. 147.  67. 249. 231.]
 [193. 181. 143. 120. 164.]]","[[ 71.  51.  40. 196. 159.]
 [114. 225. 193. 154.  84.]
 [ 58.  21. 153. 134. 101.]
 [171. 157. 110. 158. 144.]
 [ 95. 201. 177. 143.  59.]]","[[105. 101.  28.  87.  97.]
 [ 47. 156. 125.  96. 147.]
 [110.  81. 231. 209. 149.]
 [ 85.  90.   0. 227. 192.]
 [136.  83.  38.   5. 224.]]","[[138. 111.  92.  32.  29.]
 [ 20.  10.  11.  15.  26.]
 [  8.   0.  25.   8.   0.]
 [ 50.  23.  12. 158. 122.]
 [ 74.  92. 107.  64.  80.]]","[[177. 133.  98.  44.  49.]
 [ 42. 170. 125.  84. 127.]
 [131. 130. 114.  84.  50.]
 [157. 110.  66.  87.  56.]
 [  1. 125. 142. 162. 110.]]","[[200. 135.  79. 203. 154.]
 [122. 120. 132.  92. 124.]
 [ 75.  19. 196. 150.  90.]
 [188. 126.  15. 137.  87.]
 [  2. 184. 187. 166. 211.]]","[[221. 213. 194. 172. 144.]
 [105. 184. 150. 102. 153.]
 [117.  83. 215. 190. 160.]
 [107. 113. 109. 109.  95.]
 [ 66. 198. 145. 101. 102.]]","[[123. 130.  88.  37.  42.]
 [  2.  90.  87.  52.  36.]
 [ 36.   8. 145. 115.  81.]
 [ 97.  76.  45. 137. 106.]
 [ 75. 156. 152.  89. 147.]]","[[217. 185. 172. 182. 119.]
 [101. 200. 132.  69. 251.]
 [220. 104. 249. 191. 154.]
 [186. 174. 160. 195. 112.]
 [ 62. 180. 121.  55. 242.]]","[[ 71.  91.  40. 103. 107.]
 [ 84.  72.  87.  20. 132.]
 [118.  43. 224. 195. 139.]
 [ 77.  73.  38. 206. 176.]
 [124.  81.  59.  36. 206.]]","[[231. 213. 177. 238. 221.]
 [178. 155. 120.  80.  74.]
 [ 72.  49. 131. 113.  75.]
 [219. 181. 144. 199. 178.]
 [151. 213. 188. 147. 224.]]","[[ 59.  58.  63. 100.  96.]
 [ 67. 224. 176.  68. 234.]
 [185. 144. 133. 146. 129.]
 [ 88. 112. 140. 157. 167.]
 [166. 215. 214. 219. 147.]]","[[ 75.  89.  40.  53.  64.]
 [  4. 173. 166. 160.  76.]
 [ 86.  52. 171. 166. 163.]
 [ 93. 106.  50.  91. 101.]
 [ 40. 173. 138. 110. 111.]]","[[125. 120. 126. 176. 167.]
 [160. 151. 146. 143. 221.]
 [116.  69. 113.  54.  22.]
 [141. 137. 125. 106.  92.]
 [ 79.  81.  68.  34. 203.]]","[[212. 156.  71. 119. 114.]
 [111.  81.  64.  48. 144.]
 [139. 136. 230. 159. 103.]
 [250. 209. 119. 195. 106.]
 [ 64. 125.  45.  20. 131.]]","[[ 78.  49.  17.  78.  56.]
 [ 35. 162. 135.  92. 195.]
 [169. 132. 197. 168. 136.]
 [158. 138. 105. 158. 131.]
 [102. 182. 159. 118. 196.]]","[[ 77.  56.  27.  66.  83.]
 [ 65. 213. 183. 110. 159.]
 [116.  81.  80.  88.  64.]
 [ 87. 104.  88. 141. 112.]
 [ 72.  77.  68.  61. 163.]]","[[102.  83.  17. 192. 169.]
 [101.  63.  94. 123.  84.]
 [ 82.  87. 130. 139. 156.]
 [ 83.  75.  39. 185. 121.]
 [ 85.  29.  25.  24.  52.]]","[[177. 118.  76. 225. 182.]
 [148. 187. 139.  99.  10.]
 [  0.   0.  55.  23.   2.]
 [ 86.  53.   0. 217. 208.]
 [225. 128.  85.  51.  87.]]","[[195.  83.  46.  76.  89.]
 [ 95. 106.  86.  35.  52.]
 [ 52.  28.  74.  80.  66.]
 [ 83.  92.  91.  71. 110.]
 [141.  52.  55.  46. 117.]]","[[ 51.  50.  48.  63.  36.]
 [  9. 165. 123.  85. 152.]
 [131. 104.  49.  51.  46.]
 [178. 114.  68. 105. 147.]
 [171. 151.  98.  80. 160.]]","[[245. 212. 105.  77.  81.]
 [ 58. 172. 126.  77. 112.]
 [106.  90.  57.  43.  40.]
 [127.  67.  17. 250. 205.]
 [150. 206. 194. 146. 210.]]","[[ 55.  39.  23. 107.  92.]
 [ 69.  61.  47.   2. 149.]
 [137. 121. 195. 180. 157.]
 [145. 143. 120. 150. 129.]
 [100.  92. 105.  52. 138.]]","[[ 34.  30.   1.  83.  78.]
 [ 72. 248. 248. 236.  64.]
 [ 61.  52.  20.   0.   0.]
 [147.  95.  12. 216. 178.]
 [ 43.  38.   0.   0. 154.]]","[[102.  93.  96.  49.  42.]
 [ 26.  65.  66.  61.  91.]
 [ 84.  66. 130.  78.  21.]
 [ 50.  45.  25. 139. 136.]
 [121. 157. 157. 159. 103.]]","[[153.  85.  84. 119.  71.]
 [ 51. 181. 182. 168. 120.]
 [ 55.  49. 170.  96.  95.]
 [238. 231. 225. 201. 170.]
 [124. 252. 212.  90. 159.]]","[[137. 131.  99.  60.  62.]
 [ 49. 223. 217. 191.  32.]
 [ 32.   0. 112.  85.   0.]
 [ 90.  80.  70. 171. 145.]
 [108. 133.  75.  35. 182.]]","[[ 65.  36.  20. 153. 113.]
 [ 26. 101.  84.  90.  52.]
 [ 43.  38.  73.  60.  69.]
 [ 38.  51.  83.  20.  52.]
 [ 67.  58.  49.  34. 212.]]","[[179. 164. 157. 167. 136.]
 [115.  84.  87.  80. 134.]
 [ 63.  21. 175. 171. 168.]
 [151. 133. 129. 109. 102.]
 [ 56.  99.  98. 106. 135.]]","[[122.  99.  85. 132. 123.]
 [ 64.  95.  52.  20.  62.]
 [ 40.  52. 247. 211. 117.]
 [ 70.  82. 104.  89.  64.]
 [ 44. 123.  96.  67. 238.]]","[[143.  89.  43. 185. 134.]
 [ 81. 191. 148.  97. 133.]
 [ 74.  14. 142. 100.  52.]
 [118.  74.  25. 107.  83.]
 [ 59.  75.  23.   9.  34.]]","[[169.  97.  57. 205. 214.]
 [211. 189. 163. 136.  23.]
 [  2.   1. 103. 107. 110.]
 [209. 188. 141. 153.  87.]
 [ 63. 116.  41.   2. 124.]]","[[ 76.  49.  30. 102.  69.]
 [ 62.  48.  33.  54.  67.]
 [ 46.  55.  55.  96. 126.]
 [120.  86.  61. 105.  70.]
 [ 38.  56.  35.  14.  78.]]","[[108.  55.  13. 102. 116.]
 [ 83.  89. 119. 111. 166.]
 [133.   0.  88. 103.  60.]
 [ 99. 110.  96. 226. 217.]
 [162.  91. 102.  60.  64.]]","[[125. 120. 126. 176. 167.]
 [160. 151. 146. 143. 221.]
 [116.  69. 113.  54.  22.]
 [141. 137. 125. 106.  92.]
 [ 79.  81.  68.  34. 203.]]","[[ 54.  77.  67.  17.  37.]
 [ 25.  41.  58.  50.  63.]
 [  0.   0.  36.  59.  43.]
 [ 64.  89.  68.  36.  87.]
 [114.  76.  96.  84.  73.]]","[[237. 213.  91.  93.  83.]
 [ 81.  56.  86.  88.  70.]
 [149. 208.  60.  56.  45.]
 [107. 161. 185.  77.  47.]
 [ 23.  77.  61.  62. 100.]]","[[ 69.  71.  21.  83.  97.]
 [ 61. 169. 103.  51. 130.]
 [110.  75.  80.  49.  28.]
 [ 35.  42.   1. 131. 149.]
 [149. 137. 123.  78. 124.]]","[[ 59.  63.  49.  25.  29.]
 [ 30.  73.  88.  45. 142.]
 [145. 134.  47.  40.  30.]
 [ 45.  46.  32. 123. 122.]
 [ 39. 160. 134.  75. 126.]]","[[ 47.  70.  76. 140. 145.]
 [141. 206. 161. 138.  71.]
 [ 70.  52.  78.  53.  12.]
 [ 30.  36.  24. 141.  80.]
 [  0. 171. 141. 141. 195.]]","[[159.  99.  45. 143. 121.]
 [110. 165. 161. 158. 185.]
 [127.  87. 159. 156.  79.]
 [102.  89.  21. 238. 228.]
 [219. 160. 154. 104. 202.]]","[[196. 178. 130. 189. 148.]
 [116. 184. 101.  69. 174.]
 [150. 116. 189. 159. 123.]
 [181. 173. 160. 227. 224.]
 [205. 198. 192. 180. 223.]]","[[ 82.  71.  69. 245. 229.]
 [213. 114.  63.  18. 116.]
 [ 79.  52.  83.  67.  51.]
 [ 38.  66. 113. 180. 126.]
 [ 82. 120.  56.  20. 113.]]","[[ 51.  44.  28.  72.  42.]
 [ 16. 227. 192.  72. 136.]
 [ 84.  37.  61.  50.  32.]
 [171. 182. 186.  21.  29.]
 [ 42.  62.  75.  92.  68.]]","[[ 88.  47.  15. 142.  85.]
 [ 56. 147. 113.  52.  23.]
 [ 35.  21. 152. 110.  68.]
 [127.  69.  57. 143. 154.]
 [ 94. 101.  88.  33. 204.]]","[[147. 114.  95.  18.  25.]
 [  9.  33.  43.  16.  12.]
 [  7.   1. 124. 125. 119.]
 [214. 184. 156. 114. 111.]
 [102.  85. 114. 128. 124.]]","[[169. 168. 163. 205. 202.]
 [193. 213. 207. 207. 207.]
 [207. 205. 145. 103.  65.]
 [109. 108. 106. 113.  92.]
 [ 63. 132. 117. 136. 180.]]","[[207. 202. 208. 155. 164.]
 [117. 212. 179.  22.  86.]
 [ 93.  62.  66.  71.  51.]
 [105.  74.  71.  65.  59.]
 [ 61. 208. 210. 197.  24.]]","[[125. 117. 114. 179. 180.]
 [164. 136.  64.  26. 200.]
 [181. 175.  88.  88.  80.]
 [134. 119. 112.  89.  33.]
 [  8. 182. 155. 102. 105.]]","[[166. 168. 128. 140. 136.]
 [ 72. 117.  75.  33. 113.]
 [ 98.  31. 130. 138. 149.]
 [160. 152. 141.  86.  75.]
 [ 53. 137.  84.  53. 125.]]","[[ 58.  34.  34. 110. 131.]
 [ 92.  91.  56.  37. 216.]
 [159.  78.   4.   8.  11.]
 [ 50.  45.   3. 214. 157.]
 [104. 108.  72.  20. 118.]]","[[133.  85.  71. 109. 114.]
 [ 94. 189. 180. 173. 122.]
 [130. 119.  88.  84.  73.]
 [149. 126. 146. 134.  76.]
 [ 56.  83.  50.  31. 110.]]","[[ 28.  25.  18. 129. 174.]
 [205. 230. 230. 222. 119.]
 [173. 207.  99. 140. 170.]
 [229. 173. 114. 227. 144.]
 [ 74.  40.  53.  25. 198.]]","[[198. 122. 169. 118. 114.]
 [ 69. 178. 170. 151.  93.]
 [ 90.  59. 162.  91. 151.]
 [185. 143. 118. 126. 105.]
 [ 84. 160. 106.  34.  97.]]","[[154. 138. 112.  58.  12.]
 [  0. 217. 135. 157.  46.]
 [ 19.   8. 165. 100.  68.]
 [144.  76.  31. 186. 174.]
 [  4.  91.  32.  38. 231.]]","[[104.  94.  43. 163. 110.]
 [ 44. 187. 152. 172. 206.]
 [177. 101. 120.  60.  26.]
 [ 90.  77.  33. 155. 161.]
 [157. 116.  62.  28.  72.]]","[[153. 122.  76. 178. 119.]
 [ 75. 126. 124.  73. 143.]
 [135.  86. 140. 109.  78.]
 [123. 131. 108.  68.  66.]
 [ 41. 158.  69.   9.  63.]]","[[223. 111.  35. 232. 187.]
 [ 84. 242. 183.  47. 190.]
 [ 75.  12. 146. 140. 128.]
 [132. 111. 106. 228. 195.]
 [118.  47.  47.  39.  51.]]","[[250. 251. 255.  79.  91.]
 [ 53.  98. 108.  58. 193.]
 [172.  19. 216. 159.  52.]
 [178. 132.  36. 227. 210.]
 [140. 100.  51.  10.  56.]]","[[ 83.  79.  50. 178. 162.]
 [126. 114.  85.  67. 164.]
 [162. 149. 166.  99.  72.]
 [ 90.  67.  33. 143. 140.]
 [135. 179. 172. 166. 150.]]","[[135. 151. 125. 123. 116.]
 [123. 138. 112.   0. 174.]
 [164. 128.  85. 106.  63.]
 [110. 127.  59.  68.  45.]
 [ 37.  14.  21.  27.  63.]]","[[ 98. 100. 112. 105.  75.]
 [ 47. 129. 128. 100. 113.]
 [121. 110. 120. 100.   3.]
 [185. 146.  55. 139. 107.]
 [ 50. 125.  60.  20. 117.]]","[[182. 172. 160. 222. 211.]
 [179. 201. 154.  72. 134.]
 [137. 108.   2.   0.   1.]
 [247. 209. 146. 253. 222.]
 [158. 209. 164.  81. 218.]]","[[ 57.  54.  47.  37.  47.]
 [ 36. 231. 195.  73. 179.]
 [141.  30.  47.  50.  29.]
 [ 74.  97. 111. 170. 140.]
 [ 20. 232. 182.  51. 247.]]","[[168. 143. 113.  72.  44.]
 [  4.  55.  51.   3. 144.]
 [165. 158.  89.  60.   0.]
 [232. 188. 113.  38.  27.]
 [  5.  96.  67.   0.  60.]]","[[134. 108.  95. 215. 186.]
 [188. 145. 118.  89. 155.]
 [105.  56. 104.  85.  55.]
 [111. 105. 107. 108.  83.]
 [ 79. 120. 101.  94. 242.]]","[[114.  75.  44.  75.  82.]
 [ 64.  36.  44.  29. 148.]
 [167. 161. 194. 162.  39.]
 [191. 135.  60. 187. 148.]
 [ 27. 147.  84.  66. 176.]]","[[ 85.  57.  45.  94.  73.]
 [ 56. 106.  77.  43. 151.]
 [113. 110. 103.  58.  35.]
 [ 81.  43.  24.  81.  47.]
 [ 22. 199. 140. 108. 229.]]","[[ 65.  48.   2.  47.  34.]
 [  2.   8.   3.   0. 223.]
 [165.  65. 231. 170.  63.]
 [208. 166.  58.  57.  48.]
 [  9.  40.  59.  29. 239.]]","[[156. 174. 184.  67.  83.]
 [ 98.  37.  29.  26. 122.]
 [140. 150. 133. 124. 117.]
 [149. 112.  93.  32.  29.]
 [ 24. 113.  68.  45. 140.]]","[[202. 139.  72. 163. 110.]
 [ 42. 176. 113.  78. 250.]
 [188. 177. 250. 242. 231.]
 [ 72.  78.  34. 123. 133.]
 [ 80. 156.  77.  21. 200.]]","[[144. 142.  93. 219. 186.]
 [153.  89.  27.   2. 147.]
 [115.  76.  91.  80.  35.]
 [115. 115.  65.  63.  60.]
 [ 15.  68.  71.  28.  88.]]","[[174.  67.   0. 232. 134.]
 [109. 237. 184.  70. 245.]
 [206. 177. 239. 200.  81.]
 [245. 226.  88. 134.  91.]
 [ 22. 183.  88.  42. 192.]]","[[161. 139.  56. 141. 137.]
 [126. 170. 166. 155. 205.]
 [198. 179. 233. 208. 177.]
 [140. 126.  65.  99.  78.]
 [ 49. 224. 186. 139. 221.]]","[[152. 177. 199.  80. 112.]
 [133.  60.  88. 100. 231.]
 [255. 255.  67.  92. 112.]
 [ 88.  59.  27.  41.  40.]
 [ 45.  54.  58.  31. 173.]]"
